date,device,hive number,hive humidity,hive temp,weather temp,weather humidity,queen presence
2022-07-13 15:43:44,1,4,41.47,32.15,27.11,48,1
2022-07-13 16:42:56,1,4,43.57,31.27,26.2,51,1
2022-07-13 17:42:02,1,4,51.42,30.87,25.35,55,1
2022-07-13 18:41:08,1,4,53.56,29.86,24.16,57,1
2022-07-13 19:40:13,1,4,47.04,28.36,22.1,62,1
2022-07-13 20:39:19,1,4,53.96,27.86,19.46,71,1
2022-07-13 21:38:28,1,4,69.85,28.52,17.89,77,1
2022-07-13 22:37:39,1,4,73.78,27.21,16.99,79,1
2022-07-13 23:36:49,1,4,80.61,27.48,16.21,81,1
2022-07-14 0:35:59,1,4,78.86,27.02,15.58,83,1
2022-07-14 1:35:11,1,4,80.89,27.03,15.38,84,1
2022-07-14 2:34:25,1,4,75.77,27.13,15.27,85,1
2022-07-14 3:33:39,1,4,83.29,26.69,15.24,85,1
2022-07-14 4:32:51,1,4,81.52,26.21,15.13,85,1
2022-07-14 5:31:59,1,4,82.78,25.57,14.83,86,1
2022-07-14 6:31:11,1,4,78.24,25.46,14.61,86,1
2022-07-14 7:30:34,1,4,70.15,26.28,16.0,85,1
2022-07-14 8:29:58,1,4,68.7,27.52,17.72,79,1
2022-07-14 9:29:23,1,4,57.23,29.93,20.29,69,1
2022-07-14 10:28:38,1,4,53.13,34.04,22.7,64,1
2022-07-14 11:27:51,1,4,43.67,36.37,24.66,58,1
2022-07-14 12:27:07,1,4,34.26,36.0,26.43,52,1
2022-07-14 13:26:20,1,4,34.91,35.76,27.9,49,1
2022-07-14 14:25:33,1,4,38.15,33.34,28.24,46,1
2022-07-14 15:24:55,1,4,48.2,32.53,28.48,45,1
2022-07-14 16:23:36,1,4,40.65,31.9,27.44,45,1
2022-07-14 17:22:39,1,4,47.96,30.18,26.52,47,1
2022-07-14 18:21:47,1,4,53.82,29.88,25.06,51,1
2022-07-14 19:20:53,1,4,51.49,28.49,22.58,54,1
2022-07-14 20:19:58,1,4,45.19,26.83,19.98,58,1
2022-07-14 21:19:04,1,4,71.69,28.24,17.94,64,1
2022-07-14 22:18:17,1,4,75.56,27.89,16.74,69,1
2022-07-14 23:22:40,1,4,71.76,27.32,15.73,73,1
2022-07-15 0:21:50,1,4,85.25,26.85,14.96,75,1
2022-07-15 1:20:58,1,4,91.12,26.1,14.29,78,1
2022-07-15 2:20:13,1,4,83.12,26.36,13.76,81,1
2022-07-15 3:19:22,1,4,88.86,25.96,13.09,82,1
2022-07-15 4:18:34,1,4,89.5,25.63,12.65,84,1
2022-07-15 5:17:44,1,4,89.08,25.42,12.23,85,1
2022-07-15 6:16:56,1,4,81.18,23.61,11.87,85,1
2022-07-15 7:16:18,1,4,79.78,25.55,13.32,84,1
2022-07-15 8:15:50,1,4,80.72,26.75,15.93,78,1
2022-07-15 9:15:12,1,4,65.63,28.04,18.31,71,1
2022-07-15 10:14:53,1,4,54.65,32.72,21.11,64,1
2022-07-15 11:14:12,1,4,45.85,35.61,23.58,55,1
2022-07-15 12:13:31,1,4,36.27,36.76,25.7,51,1
2022-07-15 13:12:45,1,4,36.63,36.07,26.48,48,1
2022-07-15 14:12:51,1,4,39.4,33.94,27.04,46,1
2022-07-15 15:12:01,1,4,49.27,32.1,26.84,45,1
